Type,YEAR,UniqueID,Fate,COX_TIME,annual_prec_30year,CORE_AREA,Shrub_10M,ARTR_10M,Shrub_H_10M,ARTR_H_10M,VO,AnGrass_10M,PerGrass_10M,ResGrass_10M,FoodF_10M,NFoodF_10M,Bground_10M,Cactus_10M,BioCrust_10M,Rock_10M,Litter_10M,PerGrass_H_10M,ResGrass_H_10M,Shrub_5m,Artr_5m,Shrub_1m,Artr_1m,AnGrass_1M,PerGrass_1M,ResGrass_ 1M,FoodF_1M,NFoodF_1M,BGround_1M,Cactus_1M,BioCrust_1M,Rock_1M,Litter_1M,AnGrass_3M,PerGrass_3M,ResGrass_3M,FoodF_3M,NFoodF_3M,Bground_3M,Cactus_3M,BioCrust_3M,Rock_3M,Litter_3M,Gap_0.5M,Gap_1M,Gap_2M,Gap_3M,
Random,2011,1595,NA,NA,303.9400024,YES,33.6,33.1,25.0625,25.45652174,36.25,0,14.16111111,2.716666667,4.422222222,0,26.43333333,0,0.183333333,6.922222222,30.55,17.55555556,15.66666667,41.7,40.7,52,52,0,19.25,4.45,6.63,0,19.55,0,0.22,8.73,33.75,0,7.8,0.55,1.6625,0,35.0375,0,0.1375,4.6625,26.55,17,10,2,0,
Random,2011,1596,NA,NA,294.3699951,YES,13.25,12.45,22.09090909,24.16666667,35,0.061111111,8.105555556,4.483333333,4.022222222,4.911111111,60.32777778,0,2.688888889,5.538888889,10.71666667,24.25,19.375,18.9,18.9,36,36,0,10.25,3.73,3.62,8.12,58.05,0,3.01,3.23,14.45,0.1375,5.425,5.425,4.525,0.9,63.175,0,2.2875,8.425,6.05,8,5,3,1,
Random,2011,1597,NA,NA,260.1700134,YES,18.5,18.5,19.88235294,19.88235294,42.5,0,16.93888889,7.383333333,2.533333333,2.35,35.99444444,0,0.122222222,24.04444444,33.49444444,24.44444444,16.44444444,19,19,30.75,30.75,0,11.85,2.05,0.22,1.22,53.05,0,0.22,36.04,24.75,0,23.3,14.05,5.425,3.7625,14.675,0,0,9.05,44.425,10,8,4,1,
Random,2011,1598,NA,NA,301.6199951,YES,26.3,24.85,37.2173913,39.125,18.75,4.172222222,13.21111111,8.044444444,0.738888889,0,18.32222222,0,8.344444444,11.92222222,38.38333333,31.88888889,15.33333333,34.5,31.6,45,42.75,0,10.25,7.85,0.72,0,23.64,0,0,13.34,33.55,9.3875,16.9125,8.2875,0.7625,0,11.675,0,18.775,10.15,44.425,19,8,3,1,
Random,2011,1599,NA,NA,304.4299927,YES,15.6,15.2,20,21.9,40,0.338888889,15.20555556,8.038888889,0.461111111,8.683333333,15.20555556,0,4.511111111,10.52777778,33.60555556,26.57142857,16.85714286,20,20,32.75,32.75,0.61,11.24,6.74,0.72,15.02,16.24,0,7.51,18.23,12.35,0,20.1625,9.6625,0.1375,0.7625,13.9125,0,0.7625,0.9,60.175,9,7,4,1,
Random,2011,1600,NA,NA,260.1700134,YES,32.9,32.9,19.85416667,19.85416667,36.25,0,16.76666667,9.988888889,5.077777778,2.688888889,28.48888889,0,4.022222222,9.761111111,41.16111111,45.22222222,12.11111111,41.4,41.4,66.75,66.75,0,16.54,8.84,6.02,3.62,23.14,0,3.01,13.84,43.55,0,17.05,11.425,3.9,1.525,35.175,0,5.2875,4.6625,38.175,19,10,3,0,
Random,2011,1601,NA,NA,302.2600098,YES,25.95,25.95,28.55555556,28.55555556,41.25,0,26.15555556,12.76666667,3.427777778,0.677777778,8.655555556,0,0.338888889,6.305555556,65.60555556,35.83333333,19.125,29,29,60.5,60.5,0,26.04,8.84,1.94,1.22,11.85,0,0,8.23,58.05,0,26.3,17.675,5.2875,0,4.6625,0,0.7625,3.9,75.05,7,4,3,2,
Random,2011,1602,NA,NA,302.2600098,YES,25.6,25,28.75,30.02941176,46.25,3.344444444,11.87777778,3.55,4.7,2.35,26.43333333,0,4.233333333,0.983333333,50.38333333,19.05555556,15,27.9,26.7,49.5,49.5,6.02,14.14,2.55,6.63,3.62,24.05,0,7.62,1.44,40.65,0,9.05,4.8,2.2875,0.7625,29.4125,0,0,0.4125,62.55,14,10,1,0,
Random,2011,1603,NA,NA,284.7200012,YES,16.9,16.9,35.1875,35.1875,40,0,27.10555556,11.43333333,1.355555556,4.022222222,25.55,1.672222222,2.072222222,8.683333333,22.38333333,33.66666667,23.11111111,19.3,19.3,22.25,22.25,0,21.15,9.45,0.61,6.63,26.65,3.01,3.62,15.02,33.55,0,34.55,13.9125,2.2875,0.7625,24.175,0,0.1375,0.7625,8.425,10,8,2,2,
Random,2011,1604,NA,NA,300.2900085,YES,20.4,14.9,24.86111111,29.95454545,22.5,1.672222222,12.38333333,4.544444444,5.311111111,6.95,34.27222222,0,4.172222222,6.094444444,35.71666667,23,6.875,26.1,21.3,38.75,36,3.01,12.65,4.45,1.44,0,43.05,0,0,4.34,23.75,0,12.05,4.6625,10.15,15.6375,23.3,0,9.3875,8.2875,50.675,12,5,1,0,
Random,2011,1605,NA,NA,301.6199951,YES,20.2,19.2,24.45,24.65789474,28.75,9.727777778,8.105555556,5.161111111,2.35,6.183333333,29.87222222,0,0.061111111,11.75,34.93888889,21.22222222,10.55555556,22.7,22.7,42.75,42.75,17.51,7.85,4.95,0.61,11.13,21.24,0,0.11,18.03,41.15,0,8.425,5.425,4.525,0,40.6625,0,0,3.9,27.175,17,9,2,1,
Random,2011,1606,NA,NA,254.1499939,YES,19.9,19.9,17.8125,17.8125,28.75,0.338888889,18.15,7.427777778,4.294444444,2.011111111,44.05,0,0,13.93333333,25.16111111,19.33333333,20.66666667,20.1,20.1,29.75,29.75,0,26.04,6.74,7.62,0.61,31.15,0,0,23.14,35.65,0.7625,8.2875,8.2875,0.1375,3.7625,60.175,0,0,2.425,12.05,12,6,3,1,
Random,2011,1607,NA,NA,289.8099976,YES,16.85,16.85,24.06666667,24.06666667,28.75,1.672222222,12.38333333,6.155555556,7.15,2.011111111,28.76666667,0,0,14.42222222,37.05,35.33333333,22.11111111,14.3,14.3,29.25,29.25,3.01,10.25,3.84,9.75,3.01,26.15,0,0,12.84,33.55,0,15.05,9.05,3.9,0.7625,32.0375,0,0,16.4,41.425,12,9,3,2,
Random,2011,1608,NA,NA,297.5400085,YES,22.75,22.75,33.55555556,33.55555556,20,0,22.38333333,6.433333333,7.366666667,2.011111111,25.42222222,0,7.011111111,0.861111111,34.93888889,26.44444444,13.55555556,23.9,23.9,39.75,39.75,0,33.55,4.95,12.65,0.61,20.13,0,0,0.22,34.25,0,8.425,8.2875,0.7625,3.7625,32.0375,0,15.775,1.6625,35.8,13,8,3,1,
Random,2011,1609,NA,NA,284.7200012,YES,18.2,18.2,21.20833333,21.20833333,32.5,0.338888889,15.26666667,6.711111111,0.677777778,4.083333333,33.21666667,0,4.361111111,11.86111111,39.82777778,33.25,35.625,23,23,52.75,52.75,0.61,23.75,7.85,1.22,3.12,21.65,0,4.23,12.62,38.55,0,4.6625,5.2875,0,5.2875,47.675,0,4.525,10.9125,41.425,8,7,4,3,
Random,2011,1610,NA,NA,252.0800018,YES,14.45,14.45,27.46153846,27.46153846,28.75,0.338888889,18.82777778,13.10555556,1.477777778,0.183333333,16.75555556,0,4.511111111,11.37222222,45.38333333,26.625,15.5,26.7,26.7,38.25,38.25,0.61,26.65,12.35,1.94,0.22,26.54,0,8.12,7.24,31.15,0,9.05,14.05,0.9,0.1375,4.525,0,0,16.5375,63.175,8,5,3,1,
Random,2011,1611,NA,NA,265.5,YES,41.45,29.5,19.89189189,23.5952381,36.25,4.511111111,9.588888889,4.083333333,6.583333333,4.85,37.86666667,0,3.344444444,6.366666667,42.99444444,33.2,16,43.4,35.6,65.75,62.75,0,16.65,6.74,3.73,0.61,33.14,0,3.01,11.24,41.65,10.15,0.7625,0.7625,10.15,10.15,43.775,0,3.7625,0.275,44.675,22,6,1,1,
Random,2011,1612,NA,NA,309.9200134,YES,22.75,22.2,27.78571429,28.575,16.25,0,16.47777778,5.477777778,8.533333333,1.672222222,37.1,0,4.511111111,16.65,19.82222222,28,17.83333333,23.7,22.6,8.5,8.5,0,26.65,6.85,12.35,3.01,38.14,0,0,1.94,24.55,0,3.7625,3.7625,3.7625,0,35.8,0,10.15,35.0375,13.9125,15,9,1,0,
Random,2011,1613,NA,NA,309.9200134,YES,32.4,32.4,26.625,26.625,45,1.733333333,5.538888889,5.477777778,1.672222222,0.677777778,26.75555556,0,3.344444444,1.077777778,58.99444444,31.85714286,17.71428571,29.7,29.7,37.75,37.75,3.12,6.24,3.84,3.01,0.61,20.13,0,0,1.22,63.05,0,4.6625,7.525,0,0.7625,35.0375,0,7.525,0.9,53.925,16,11,2,0,
Random,2011,1614,NA,NA,275.9400024,YES,22.55,22.55,26.5,26.5,31.25,0.8,14.16111111,3.272222222,20.42222222,4.233333333,22.26666667,1.672222222,12.13888889,2.133333333,50.77222222,23.33333333,22.33333333,26.3,26.3,43,43,1.33,18.75,2.05,33.03,7.62,2.55,0,18.23,0.11,65.65,0.1375,8.425,4.8,4.6625,0,46.9125,3.7625,4.525,4.6625,32.175,11,7,3,2,
Random,2011,1615,NA,NA,257.8099976,YES,14.4,13.2,25.83333333,25.6,35,0.4,19.93333333,7.044444444,11.65,1.355555556,11.37222222,0,9.727777778,0.861111111,35.99444444,19.66666667,8.444444444,15.2,15.2,38,38,0.72,17.35,8.95,16.74,0.61,16.24,0,0,0.83,31.65,0,23.1625,4.6625,5.2875,2.2875,5.2875,0,21.8875,0.9,41.425,4,4,3,3,
Random,2011,1616,NA,NA,263.269989,YES,21.15,21.15,42.54166667,42.54166667,31.25,3.683333333,13.21111111,7.6,1.855555556,2.011111111,27.93888889,0,2.411111111,5.65,38.38333333,31.22222222,29.22222222,15.6,15.6,36.5,36.5,0,12.65,5.45,0.22,0,38.55,0,0.61,8.95,24.05,8.2875,13.9125,10.2875,3.9,4.525,14.675,0,4.6625,1.525,56.3,8,5,2,1,
Random,2012,1617,NA,NA,291.3599854,NO,21.3,15.75,23.21052632,22.92307692,30,0,13.27222222,7.322222222,3.744444444,3.683333333,11.32222222,0,0,9.083333333,58.99444444,25.77777778,13.11111111,20.3,14.8,41.5,36.5,0,11.85,8.84,3.12,6.63,9.64,0,0,0.72,82.55,0,15.05,5.425,4.525,0,13.425,0,0,19.5375,29.55,15,11,2,1,
Random,2012,1618,NA,NA,248.6199951,YES,21,21,13.61111111,13.61111111,25,0.4,11.66111111,10.93888889,2.072222222,0.677777778,33.49444444,0,3.683333333,7.105555556,30.82777778,24.22222222,23.77777778,25.4,25.4,31.75,31.75,0.11,9.75,11.35,3.12,0.61,27.15,0,0,3.95,46.15,0.7625,14.05,10.425,0.7625,0.7625,41.425,0,8.2875,11.05,11.675,14,6,4,0,
Random,2012,1619,NA,NA,265.019989,YES,22.75,22,25.3125,26.2,30,3.683333333,14.98888889,11.09444444,2.411111111,1.016666667,26.21666667,0.061111111,6.522222222,14.91666667,46.99444444,25.75,19.125,28,28,41.25,41.25,3.62,8.34,8.23,4.34,0.61,30.65,0,0.61,8.12,58.05,3.7625,23.3,14.675,0,1.525,20.675,0.1375,13.9125,23.4125,33.175,12,6,1,0,
Random,2012,1620,NA,NA,258.6199951,YES,12.1,12.1,16.27272727,16.27272727,33.75,0,9.716666667,1.383333333,5.2,4.511111111,50.66111111,0,2.011111111,4.822222222,8.438888889,26.11111111,9,17,17,27.75,27.75,0,12.65,2.05,3.12,0,45.65,0,0,4.34,11.35,0,6.05,0.55,7.8,10.15,56.925,0,4.525,5.425,4.8,7,5,3,2,
Random,2012,1621,NA,NA,293.5700073,YES,15.45,14,24.38461538,24.33333333,20,0,23.82777778,6.772222222,12.30555556,0.738888889,13.7,0,4.572222222,7.811111111,44.05,18.11111111,17.22222222,23,20.1,32.75,32.75,0,19.25,7.35,6.02,0.72,21.04,0,0.72,13.84,41.15,0,29.55,6.05,20.1625,0.7625,4.525,0,9.3875,0.275,47.675,10,5,3,1,
Random,2012,1622,NA,NA,305.8200073,YES,22.6,22.6,30.27272727,30.27272727,25,3.744444444,11.53888889,8.194444444,0.738888889,5.188888889,28.42777778,0,2.411111111,2.411111111,57.27222222,45.125,21.625,24.3,24.3,43.5,43.5,3.73,16.54,14.14,0.72,1.22,40.04,0,0.72,3.73,48.05,3.7625,5.2875,0.7625,0.7625,10.15,13.9125,0,4.525,0.7625,68.8,9,7,2,1,
Random,2012,1623,NA,NA,266.519989,YES,16.65,11.4,19.33333333,19.57142857,33.75,0,10.54444444,7.488888889,10.69444444,2.011111111,11.37222222,0,0.338888889,9.422222222,39.82777778,17.66666667,12.44444444,27.7,21.5,51.5,36,0,14.75,10.25,3.62,0.61,16.85,0,0,3.84,43.05,0,5.2875,4.0375,19.5375,3.7625,4.525,0,0.7625,16.4,35.8,7,6,2,1,
Random,2012,1624,NA,NA,246.5299988,YES,17.45,13.7,25.375,28.6,32.5,0,16.87777778,8.933333333,12.91666667,0,22.43333333,0,2.072222222,7.35,45.04444444,18.125,10.875,30.8,26.9,67.75,58,0,23.14,11.74,15.74,0,28.64,0,0.11,0,36.04,0,9.05,5.425,9.3875,0,14.675,0,4.525,16.5375,56.3,5,5,1,1,
Random,2012,1625,NA,NA,283.6799927,YES,18.45,18.45,23.84615385,23.84615385,18.75,0,21.49444444,7.827777778,0.8,1.355555556,31.60555556,1.672222222,2.072222222,11.03333333,30.71666667,31.88888889,27.11111111,19.7,19.7,41.5,41.5,0,29.05,7.35,0.72,1.22,28.25,3.01,3.01,11.13,27.15,0,12.05,8.425,0.9,1.525,35.8,0,0.9,10.9125,35.175,10,7,2,0,
Random,2012,1626,NA,NA,294.269989,YES,24.65,10.75,21.13333333,33.8,22.5,4.172222222,11.6,10.37777778,2.072222222,4.85,43.15555556,0,0,2.688888889,38.49444444,28.42857143,15.57142857,29.3,20.3,37.5,34.75,7.51,6.74,2.44,3.12,8.12,40.15,0,0,0.61,41.15,0,17.675,20.3,0.7625,0.7625,46.9125,0,0,5.2875,35.175,13,7,4,1,
Random,2012,1627,NA,NA,301.5400085,YES,35.5,32,29.45833333,29.57142857,22.5,0.338888889,21.21666667,14.71666667,8.961111111,0,17.70555556,0.338888889,0.677777778,5.016666667,59.77222222,45.85714286,24.71428571,40,38.4,46,46,0,21.65,10.25,12.51,0,16.85,0.61,0.61,9.03,52.55,0.7625,20.675,20.3,4.525,0,18.775,0,0.7625,0,68.8,16,6,2,0,
Random,2012,1628,NA,NA,297.8399963,YES,35.6,34.05,27.34782609,27.38095238,37.5,0,17.49444444,13.93333333,11.46111111,0.8,38.43333333,0,0,2.194444444,39.05,34.66666667,18.5,34.4,33,50.5,47,0,24.75,18.34,12.51,0.72,33.64,0,0,0.83,34.25,0,8.425,8.425,10.15,0.9,44.425,0,0,3.9,45.05,11,6,1,0,
Random,2012,1629,NA,NA,303.9400024,YES,29.15,29.15,25.29411765,25.29411765,33.75,4.85,16.98125,6.711111111,10.13888889,0.677777778,53.71666667,0,2.411111111,12.36666667,31.88333333,42.625,25,39.2,39.2,48.5,48.5,8.73,21.15,5.45,3.23,1.22,51.15,0,1.22,16.13,48.55,0,10.03333333,8.2875,18.775,0,56.925,0,3.9,7.6625,11.05,14,11,4,1,
Random,2012,1630,NA,NA,260.1700134,YES,22.25,19.15,33.16666667,36.4,40,0.338888889,8.383333333,2.216666667,8.961111111,2.072222222,19.1,0,6.244444444,19.03888889,34.82777778,26.33333333,16,33.7,30.1,63.5,63.5,0,10.25,2.05,16.13,0,3.34,0,7.51,13.23,36.65,0.7625,6.05,2.425,0,4.6625,38.8,0,4.6625,26.3,32.55,8,5,2,1,
Random,2012,1631,NA,NA,300.2900085,YES,24.15,23.05,23.8,25.07692308,40,9.727777778,10.26666667,3.766666667,2.472222222,5.844444444,28.1,0.38125,9.3875,2.4,49.60555556,30.44444444,23,42.1,39.9,60.75,60.75,17.51,7.24,5.45,0.11,10.52,31.24,0.61,15.02,3.12,46.15,0,14.05,1.6625,5.425,0,24.175,0,0,1.2,53.925,12,7,3,1,
Random,2012,1632,NA,NA,260.730011,YES,24.85,24.85,26.16666667,26.16666667,31.25,1.077777778,9.822222222,4.822222222,2.133333333,0.338888889,38.26666667,0.061111111,0.4,11.09444444,22.49444444,26.375,39.5,35.2,35.2,71.5,71.5,1.22,8.84,4.34,3.12,0,48.14,0,0.11,4.84,19.75,0.9,11.05,5.425,0.9,0.7625,25.925,0.1375,0.7625,18.9125,25.925,7,6,1,1,
Random,2012,1633,NA,NA,302.2600098,YES,22.05,18.3,31.75,33.5,40,0,9.161111111,2.994444444,2.594444444,1.016666667,34.55,0,10.29444444,2.85,26.77222222,16.33333333,14.22222222,25.1,20,50.25,50,0,9.75,1.55,1.44,1.22,41.15,0,3.01,1.44,31.65,0,8.425,4.8,4.0375,0.7625,26.3,0,19.4,5.2,20.675,6,4,3,2,
Random,2012,1634,NA,NA,300.9200134,YES,28,25.55,18.47368421,19.42857143,27.5,0.122222222,10.26666667,5.161111111,3.027777778,0.338888889,23.76666667,0.061111111,1.672222222,12.13888889,37.43888889,22,8.777777778,31.9,31.9,43.25,43.25,0.11,7.35,2.05,4.23,0,22.15,0.11,3.01,21.74,34.25,0.1375,13.9125,9.05,1.525,0.7625,25.7875,0,0,0.1375,41.425,13,10,4,1,
Random,2012,1635,NA,NA,307.5599976,YES,24.3,24.3,31.4375,31.4375,30,0.338888889,22.04444444,14.21111111,2.194444444,1.733333333,4.544444444,0.061111111,8.683333333,13.13333333,31.54444444,32.75,25,29.7,29.7,52.75,52.75,0,21.65,18.95,0.83,0.11,1.94,0,15.02,10.52,21.24,0.7625,22.5375,8.2875,3.9,3.7625,7.8,0.1375,0.7625,16.4,44.425,10,6,2,0,
Random,2012,1636,NA,NA,237,YES,34.1,28.95,23,24.05882353,30,0.4,17.15555556,10.81666667,3.805555556,6.244444444,19.93333333,0,0.677777778,5.905555556,36.91875,25.55555556,18.55555556,26.3,25.9,54,54,0.11,26.65,16.24,6.74,7.62,7.24,0,0.61,3.01,48.55,0.7625,5.2875,4.0375,0.1375,4.525,35.8,0,0.7625,9.525,17.53333333,16,12,4,0,
Random,2012,1637,NA,NA,302.2600098,YES,10.15,10.15,24.8,24.8,33.75,0.338888889,21.32777778,17.21666667,3.027777778,4.422222222,31.43333333,0,3.744444444,3.211111111,41.43888889,30.44444444,25.44444444,20.3,20.3,48,48,0.61,14.75,14.75,3.62,6.63,28.55,0,6.63,2.05,38.55,0,29.55,20.3,2.2875,1.6625,35.0375,0,0.1375,4.6625,45.05,3,3,0,0,
Random,2012,1638,NA,NA,302.2600098,YES,31.1,26.45,24.26315789,26.53846154,51.25,0,23.76666667,18.27222222,0.8,1.755555556,28.42777778,0,0.677777778,13.53333333,45.66111111,20.44444444,19.55555556,37.8,33.4,57,51,0,21.04,14.25,1.22,1.22,31.15,0,0.61,0.72,58.05,0,27.175,23.3,0.275,2.425,25.025,0,0.7625,29.55,30.175,5,2,1,0,
Random,2012,1639,NA,NA,266.519989,YES,31.05,7.95,18.73684211,34.5,35,1.672222222,16.70555556,11.26111111,2.872222222,2.011111111,23.48888889,0,0.677777778,12.13888889,38.54444444,25.77777778,15.22222222,36,15.9,61.5,39.75,0,24.05,14.25,0.83,3.01,23.64,0,0.61,3.73,31.85,3.7625,7.525,7.525,5.425,0.7625,23.3,0,0.7625,22.65,46.9125,12,8,1,0,
Random,2012,1640,NA,NA,293.5700073,YES,31.35,30.65,24.72413793,24.5,22.5,0,16.93888889,6.494444444,2.411111111,4.572222222,17.87222222,0,0,4.422222222,40.21666667,17.88888889,12.16666667,37.9,36.5,44.75,44.75,0,26.15,10.25,3.73,7.51,16.54,0,0,3.73,29.25,0,5.425,1.8,0.7625,0.9,19.5375,0,0,5.2875,53.925,15,7,0,0,
Random,2012,1641,NA,NA,293.5700073,YES,23.7,23.4,29.35,29.68421053,15,0.061111111,12.99444444,6.494444444,2.75,0.338888889,44.32777778,0,4.022222222,1.416666667,29.27222222,35.75,21.5,29.2,29.2,33.5,33.5,0.11,9.25,7.35,4.23,0.61,43.55,0,6.63,2.44,29.05,0,17.675,5.425,0.9,0,45.3,0,0.7625,0.1375,29.55,14,7,3,1,
Random,2012,1642,NA,NA,305.9700012,YES,41.05,40.1,33.68181818,34.55,36.25,2.35,18.21111111,9.711111111,4.972222222,8.344444444,18.32222222,0,4.972222222,10.81666667,50.66111111,35.11111111,28.5,48.8,48.8,61.75,61.75,3.62,18.64,3.84,0.72,15.02,6.74,0,8.23,8.34,60.65,0.7625,17.675,17.05,10.2875,0,32.8,0,0.9,13.9125,38.175,17,13,2,0,
Random,2012,1643,NA,NA,266.519989,YES,29.35,0,19.3125,0,35,1.672222222,13.38333333,5.161111111,8.533333333,0.338888889,21.76666667,0,0.738888889,4.083333333,38.21666667,24.5,18.375,43,0,74.5,0,0,7.35,2.05,8.73,0,18.14,0,0.61,1.22,58.05,3.7625,20.925,9.05,8.2875,0.7625,26.3,0,0.9,7.6625,13.425,12,8,5,2,
Random,2012,1644,NA,NA,263.269989,YES,31.2,30.85,22.52631579,23.27777778,25,7.81875,14.48125,6.7375,4.59375,2.64375,27.6,0,1.88125,2.33125,31.3625,20.14285714,8.714285714,38.2,38.2,62.75,62.75,15.6375,11.2875,1.8,8.2875,0.7625,4.525,0,0,0,50.675,0,17.675,11.675,0.9,4.525,50.675,0,3.7625,4.6625,12.05,11,7,0,0,
Random,2012,1645,NA,NA,302.2600098,YES,24.75,21.25,24.71428571,27.5625,22.5,0.4,4.422222222,5.477777778,3.527777778,2.35,40.65555556,0,1.672222222,8.488888889,38.77222222,19.11111111,17.11111111,32.5,30.1,40.5,40.5,0.11,4.84,6.74,3.23,1.22,57.55,0,3.01,1.55,21.65,0.7625,3.9,3.9,3.9,3.7625,19.5375,0,0,17.1625,60.175,10,3,1,0,
Random,2012,1646,NA,NA,260.6600037,YES,53.45,43.8,31.5,33.58333333,38.75,0.338888889,22.99444444,11.77222222,5.016666667,1.672222222,14.65555556,0,3.683333333,10.1,46.16111111,32,22.33333333,51.3,38.8,65.5,59.5,0.61,23.25,13.95,9.03,0,22.15,0,0.61,2.55,48.05,0,22.675,9.05,0,3.7625,5.2875,0,7.525,19.5375,43.8,27,11,1,0,
Random,2012,1647,NA,NA,271.5400085,YES,24.35,23.3,23.41666667,24,23.75,0,10.26666667,9.761111111,16.53888889,4.022222222,35.99444444,0,2.011111111,10.75555556,27.77222222,22.75,9.111111111,20.9,20.9,38.5,38.5,0,14.14,16.74,6.74,3.62,41.15,0,3.62,6.74,38.25,0,5.425,1.0375,28.7875,4.525,29.55,0,0,15.775,14.675,8,6,3,1,
Random,2012,1648,NA,NA,307.5599976,YES,13.45,13.45,24.3,24.3,30,0.338888889,18.93888889,17.76666667,1.138888889,6.305555556,32.05,0,2.011111111,3.15,30.71666667,27.66666667,23.66666667,15.4,15.4,36.75,36.75,0.61,7.85,15.85,1.44,8.23,19.55,0,0.61,3.73,43.55,0,32.8,20.1625,0.7625,3.9,47.675,0,3.7625,2.425,14.675,6,4,4,3,
Random,2012,1649,NA,NA,301.5400085,YES,34.25,33.55,30.94444444,33.375,32.5,0.061111111,22.15555556,11.32222222,2.75,0.338888889,31.77222222,0,5.905555556,12.76666667,25.16111111,44,31.11111111,30.3,30.3,39,39,0.11,31.15,14.25,3.62,0,26.65,0,7.51,1.44,31.65,0,10.9125,7.6625,1.6625,0.7625,38.175,0,3.9,26.925,17.05,9,3,2,1,
Random,2012,1650,NA,NA,287.9299927,YES,20.7,20.7,14.66666667,14.66666667,35,0,11.66111111,7.272222222,4.761111111,0.338888889,15.54444444,0,7.011111111,18.35,27.66111111,21.55555556,8,24.8,24.8,42.5,42.5,0,8.95,6.35,4.34,0.61,7.24,0,12.62,30.02,21.15,0,15.05,8.425,5.2875,0,25.925,0,0,3.7625,35.8,12,8,3,1,
Random,2012,1651,NA,NA,271.5400085,YES,32,32,35.79166667,35.79166667,27.5,1.672222222,20.77222222,12.82777778,13.7,2.011111111,12.48888889,0,0.338888889,17.13888889,41.55,41.77777778,19.11111111,33.4,33.4,43.25,43.25,0,11.35,6.85,18.03,3.62,13.75,0,0.61,17.73,46.15,3.7625,32.55,20.3,8.2875,0,10.9125,0,0,16.4,35.8,12,7,1,0,
Random,2012,1652,NA,NA,271.5400085,YES,48.85,30.85,24.10344828,31.7,43.75,0,16.87777778,5.438888889,3.805555556,0.122222222,22.20555556,0,0,2.688888889,44.21666667,32.33333333,15.22222222,59.8,47.5,68,58,0,11.74,5.45,3.73,0.11,26.24,0,0,4.23,34.05,0,23.3,5.425,3.9,0.1375,17.1625,0,0,0.7625,56.925,19,12,2,1,
Random,2012,1653,NA,NA,271.5400085,YES,15.25,13.1,19.625,28,20,0.338888889,7.211111111,2.872222222,3.744444444,2.35,34.82777778,0,0.461111111,13.10555556,15.60555556,22.11111111,22.55555556,25.2,25.2,43.25,43.25,0,6.24,1.44,3.01,3.62,39.05,0,0.11,7.35,11.85,0.7625,8.425,4.6625,4.6625,0.7625,29.55,0,0.9,20.3,20.3,5,4,3,1,
Random,2012,1654,NA,NA,303.9400024,YES,32.75,32.75,21.55,21.55,25,0,12.48888889,6.094444444,2.35,0.122222222,31.54444444,0,0.338888889,9.022222222,52.10555556,20.75,12.625,31.2,31.2,47.75,47.75,0,8.84,4.23,3.01,0.11,33.14,0,0,15.52,48.25,0,17.05,8.425,1.525,0.1375,29.55,0,0.7625,0.9,56.925,17,10,3,1,
Random,2012,1655,NA,NA,307.5599976,YES,20.15,20.15,34.2,34.2,27.5,0,14.71666667,13.38333333,7.638888889,2.688888889,19.93333333,0,2.072222222,19.15,38.21666667,22.25,11.75,20,20,44,44,0,7.85,5.45,13.64,3.62,19.14,0,3.01,18.23,40.65,0,23.3,23.3,0.1375,1.525,20.925,0,0.9,20.3,35.175,8,6,5,1,
Random,2012,1656,NA,NA,301.5400085,YES,17.1,17.1,24.69230769,24.69230769,17.5,4.511111111,12.42777778,6.705555556,6.705555556,0.677777778,20.92777778,0,2.472222222,7.977777778,25.16111111,21.25,20.5,15.8,15.8,27.75,27.75,0,8.84,7.84,0.83,0.61,6.63,0,3.62,10.63,38.55,10.15,16.9125,5.2875,14.05,0.7625,38.8,0,1.0375,4.6625,8.425,11,9,4,1,
Random,2012,1657,NA,NA,294.8299866,YES,24.95,24.4,23.66666667,24.90909091,35,0,9.377777778,10.26666667,7.6,3.405555556,18.48888889,0,0,7.977777778,37.32777778,24.22222222,14.11111111,31.4,31.4,44,44,0,12.65,7.35,4.34,0.11,24.25,0,0,3.84,19.55,0,5.2875,13.9125,11.675,7.525,11.2875,0,0,13.15,59.55,10,10,4,2,
Random,2012,1658,NA,NA,294.8299866,YES,23,19.05,25.5,27.66666667,43.75,0,19.88333333,7.55,8.483333333,2.072222222,47.87222222,0,0.4,2.811111111,22.15555556,18.61111111,9.444444444,38,30.1,52.5,48.75,0,17.15,7.35,9.14,3.12,38.64,0,0,3.73,31.15,0,23.3,7.8,7.6625,0.7625,59.4125,0,0.9,1.6625,10.9125,11,4,1,0,
Random,2012,1659,NA,NA,294.8299866,YES,26.65,26.65,32.88235294,32.88235294,42.5,0.4,15.71111111,7.488888889,2.35,1.733333333,16.26111111,0,0.338888889,15.76111111,41.27222222,28.5,24.28571429,34.6,34.6,65.75,65.75,0.11,14.14,4.34,4.23,3.12,28.55,0,0,24.75,38.75,0.7625,17.675,11.425,0,0,0.9,0,0.7625,4.525,44.425,12,6,2,1,
Random,2012,1660,NA,NA,275.9400024,YES,18.75,18.75,31.16666667,31.16666667,48.75,1.672222222,11.87777778,5.038888889,14.03888889,6.583333333,29.38333333,0,0.338888889,13.81111111,34.55,38.66666667,23.375,25.8,25.8,50.75,50.75,3.01,4.84,1.83,11.13,8.84,38.75,0,0.61,12.35,36.15,0,20.675,9.05,17.675,3.7625,17.675,0,0,15.6375,32.55,5,4,2,1,
